2,60
2,37
2,38
2,82
2,18
2,36
2,30
2,58
2,57
2,3
2,146
2,163
2,39
2,142
2,143
2,6
1,119
1,174
1,149
1,52
1,30
1,31
1,74
1,94
1,45
1,82
1,104
3,27
3,105
3,149
3,46
3,56
3,107
3,36
3,148
5,100
5,93
5,75
5,137
5,166
5,4
5,89
5,5
5,7
5,51
5,90
5,6
4,4
4,40
4,62
4,148
4,97
4,108
